date,value_ths,weak_ths,pool_ths,target_ths,pending_ths,position_ths,positions_raw_ths,value_jq,weak_jq,pool_jq,target_jq,pending_jq,position_jq,positions_raw_jq,_merge,weak_match,target_match,position_match,value_diff_pct
2023-02-24,3735573.35,True,11.0,513030,,513030,513030.SH:1976700:2243554.50,4618208.98,True,11,513030,,513030,513030.XSHG:4060400:4608554.00,both,True,True,True,-0.19112076430980396
2023-02-27,3699037.39,True,11.0,511880,,511880,511880.SH:36600:3672956.40,4543945.01,True,11,511880,,511880,511880.XSHG:45100:4525965.40,both,True,True,True,-0.18594142713888162
2023-02-28,3699073.99,True,11.0,511880,,511880,511880.SH:36600:3672993.00,4543990.11,True,11,511880,,511880,511880.XSHG:45100:4526010.50,both,True,True,True,-0.18594145223612735
2023-03-01,3699513.19,True,11.0,511880,,511880,511880.SH:36600:3673432.20,4544531.31,True,11,511880,,511880,511880.XSHG:45100:4526551.70,both,True,True,True,-0.18594175336422092
2023-03-02,3677305.49,False,80.0,515880,,515880,515880.SH:3808100:3671008.40,4517521.15,False,82,515880,,515880,515880.XSHG:4678200:4509784.80,both,True,True,True,-0.18599042087495266
2023-03-03,3669689.29,False,80.0,515880,,515880,515880.SH:3808100:3663392.20,4508164.75,False,82,515880,,515880,515880.XSHG:4678200:4500428.40,both,True,True,True,-0.18599042104661323
2023-03-06,3696345.99,False,80.0,515880,,515880,515880.SH:3808100:3690048.90,4540912.15,False,82,515880,,515880,515880.XSHG:4678200:4533175.80,both,True,True,True,-0.1859904204488959
2023-03-07,3579285.48,False,80.0,512890,,512890,512890.SH:3606100:3216641.20,4392643.21,False,82,512890,,512890,512890.XSHG:4914000:4383288.00,both,True,True,True,-0.18516362270178555
2023-03-08,3570655.0,True,11.0,501018,,501018,501018.SH:3091800:3561753.60,4381983.18,True,11,501018,,501018,501018.XSHG:3793000:4369536.00,both,True,True,True,-0.1851509115103449
2023-03-09,3553161.5,True,11.0,513030,,501018,501018.SH:1548400:1776014.80|513030.SH:1315800:1505275.20,4358355.59,True,11,513030,,513030,513030.XSHG:3801700:4349144.80,both,True,True,False,-0.18474722251839026
2023-03-10,3509935.59,True,11.0,513030,,513030,513030.SH:1315800:1485538.20,4301330.09,True,11,513030,,513030,513030.XSHG:3801700:4292119.30,both,True,True,True,-0.18398832069175142
2023-03-13,3508242.11,True,11.0,518880,,518880,518880.SH:856100:3500592.90,4309379.21,True,11,518880,,518880,518880.XSHG:1051500:4299583.50,both,True,True,True,-0.18590545434965333
2023-03-14,3553615.41,True,11.0,518880,,518880,518880.SH:856100:3545966.20,4365108.71,True,11,518880,,518880,518880.XSHG:1051500:4355313.00,both,True,True,True,-0.18590448804653015
2023-03-15,3551047.11,True,11.0,518880,,518880,518880.SH:856100:3543397.90,4361954.21,True,11,518880,,518880,518880.XSHG:1051500:4352158.50,both,True,True,True,-0.18590454208367313
2023-03-16,3581010.61,True,11.0,518880,,518880,518880.SH:856100:3573361.40,4398756.71,True,11,518880,,518880,518880.XSHG:1051500:4388961.00,both,True,True,True,-0.18590391647279814
2023-03-17,3601557.01,True,11.0,518880,,518880,518880.SH:856100:3593907.80,4423992.71,True,11,518880,,518880,518880.XSHG:1051500:4414197.00,both,True,True,True,-0.18590349349829738
2023-03-20,3711993.91,True,11.0,518880,,518880,518880.SH:856100:3704344.70,4559636.21,True,11,518880,,518880,518880.XSHG:1051500:4549840.50,both,True,True,True,-0.18590130022675644
2023-03-21,3676893.81,True,11.0,518880,,518880,518880.SH:856100:3669244.60,4516524.71,True,11,518880,,518880,518880.XSHG:1051500:4506729.00,both,True,True,True,-0.1859019830315508
2023-03-22,3620719.09,False,81.0,588200,,588200,588200.SH:2847500:3613477.50,4450429.55,False,83,588200,,588200,588200.XSHG:3498900:4440104.10,both,True,True,True,-0.18643379266614835
2023-03-23,3771636.59,False,81.0,588200,,588200,588200.SH:2847500:3764395.00,4635871.25,False,83,588200,,588200,588200.XSHG:3498900:4625545.80,both,True,True,True,-0.1864233524604464
2023-03-24,3708991.59,False,81.0,588200,,588200,588200.SH:2847500:3701750.00,4558895.45,False,83,588200,,588200,588200.XSHG:3498900:4548570.00,both,True,True,True,-0.18642758302342732
2023-03-27,3693349.86,False,81.0,159869,,159869,159869.SZ:3137700:3686797.50,4540165.29,False,83,159869,,159869,159869.XSHE:3857100:4532092.50,both,True,True,True,-0.18651643187202116
2023-03-28,3616142.84,False,81.0,588200,,588200,588200.SH:2900000:3604700.00,4435764.85,False,83,588200,,588200,588200.XSHG:3556000:4420108.00,both,True,True,True,-0.18477580253155212
2023-03-29,3769842.84,False,81.0,588200,,588200,588200.SH:2900000:3758400.00,4624232.85,False,83,588200,,588200,588200.XSHG:3556000:4608576.00,both,True,True,True,-0.1847636219270402
2023-03-30,3767454.18,False,81.0,516510,,516510,516510.SH:3335600:3762556.80,4624214.0,False,83,516510,,516510,516510.XSHG:4092000:4615776.00,both,True,True,True,-0.1852768535366226
2023-03-31,4002453.05,False,81.0,159852,,159852,159852.SZ:3462300:3981645.00,4908852.36,False,83,159852,,159852,159852.XSHE:4246400:4883360.00,both,True,True,True,-0.18464586903974445
2023-04-03,4224152.6,False,81.0,159819,,159819,159819.SZ:4300500:4210189.50,5183385.55,False,83,159819,,159819,159819.XSHE:5274900:5164127.10,both,True,True,True,-0.18505915501500758
2023-04-04,4299252.2,False,81.0,512480,,512480,512480.SH:4116300:4289184.60,5283026.56,False,83,512480,,512480,512480.XSHG:5056300:5268664.60,both,True,True,True,-0.18621416130075252
2023-04-06,4542740.4,False,81.0,159851,,159851,159851.SZ:3442300:4530066.80,5578485.44,False,83,159851,,159851,159851.XSHE:4226500:5562074.00,both,True,True,True,-0.18566778584260313
2023-04-07,4618639.81,False,81.0,513310,,513310,513310.SH:3870900:4606371.00,5671290.51,False,83,513310,,513310,513310.XSHG:4753900:5657141.00,both,True,True,True,-0.1856104352517114
2023-04-10,4564447.21,False,81.0,513310,,513310,513310.SH:3870900:4552178.40,5604735.91,False,83,513310,,513310,513310.XSHG:4753900:5590586.40,both,True,True,True,-0.18560887019563432
2023-04-11,4568318.11,False,81.0,513310,,513310,513310.SH:3870900:4556049.30,5609489.81,False,83,513310,,513310,513310.XSHG:4753900:5595340.30,both,True,True,True,-0.18560898321696018
2023-04-12,4582750.15,False,81.0,588080,,588080,588080.SH:3964600:4571183.80,5628752.59,False,83,588080,,588080,588080.XSHG:4868800:5613726.40,both,True,True,True,-0.18583201575750896
2023-04-13,4478582.35,False,80.0,515400,,515400,515400.SH:4252900:4474050.80,5499285.92,False,82,515400,,515400,515400.XSHG:5224200:5495858.40,both,True,True,True,-0.1856065650792713
2023-04-14,4472995.69,True,11.0,161226,,161226,161226.SZ:5795600:4462612.00,5495820.92,True,11,161226,,161226,161226.XSHE:7117200:5480244.00,both,True,True,True,-0.1861096358285269
2023-04-17,4367913.79,True,11.0,513310,,513310,513310.SH:3680500:4357712.00,5367304.45,True,11,513310,,513310,513310.XSHG:4522600:5354758.40,both,True,True,True,-0.1861997338347371
2023-04-18,4297984.29,False,81.0,513310,,513310,513310.SH:3680500:4287782.50,5281375.05,False,83,513310,,513310,513310.XSHG:4522600:5268829.00,both,True,True,True,-0.1861997587162456
2023-04-19,4270675.51,False,81.0,512480,,512480,512480.SH:4042300:4256541.90,5243379.1,False,83,512480,,512480,512480.XSHG:4967700:5230988.10,both,True,True,True,-0.18551082640581906
2023-04-20,4428869.34,False,81.0,512980,,512980,512980.SH:4795800:4421727.60,5438245.39,False,83,512980,,512980,512980.XSHG:5888700:5429381.40,both,True,True,True,-0.185606933415706
2023-04-21,4188404.03,True,11.0,161226,,161226,161226.SZ:5573100:4185398.10,5149353.13,True,11,161226,,161226,161226.XSHE:6851600:5145551.60,both,True,True,True,-0.18661549824608747
2023-04-24,4154255.58,True,11.0,513030,,513030,513030.SH:1780000:2123540.00,5108105.8,True,11,513030,,513030,513030.XSHG:4272700:5097331.10,both,True,True,True,-0.18673266712682413
2023-04-25,4177395.58,True,11.0,513030,,513030,513030.SH:1780000:2146680.00,5163650.9,True,11,513030,,513030,513030.XSHG:4272700:5152876.20,both,True,True,True,-0.19099961230919005
2023-04-26,4166715.58,True,11.0,513030,,513030,513030.SH:1780000:2136000.00,5138014.7,True,11,513030,,513030,513030.XSHG:4272700:5127240.00,both,True,True,True,-0.18904171683276816
2023-04-27,4159453.66,True,11.0,161226,,161226,161226.SZ:2508100:1888599.30|513030.SH:901800:1080356.40,5124457.0,True,11,161226,,513030,513030.XSHG:759900:910360.20|161226.XSHE:5596900:4214465.70,both,True,True,False,-0.18831328665651792
2023-04-28,4163172.93,True,11.0,513030,,513030,513030.SH:901800:1089374.40,5120441.87,True,11,513030,,513030,513030.XSHG:759900:917959.20,both,True,True,True,-0.18695045550824696
2023-05-04,4134076.12,True,11.0,161226,,161226,161226.SZ:5360600:4122301.40,5089813.39,True,11,161226,,161226,161226.XSHE:6598200:5074015.80,both,True,True,True,-0.18777452074721346
2023-05-05,4193042.72,True,11.0,161226,,161226,161226.SZ:5360600:4181268.00,5162393.59,True,11,161226,,161226,161226.XSHE:6598200:5146596.00,both,True,True,True,-0.18777159337050853
2023-05-08,4144797.32,True,11.0,161226,,161226,161226.SZ:5360600:4133022.60,5103009.79,True,11,161226,,161226,161226.XSHE:6598200:5087212.20,both,True,True,True,-0.18777398230309883
2023-05-09,4117994.32,True,11.0,161226,,161226,161226.SZ:5360600:4106219.60,5070018.79,True,11,161226,,161226,161226.XSHE:6598200:5054221.20,both,True,True,True,-0.18777533366893107
2023-05-10,4139436.72,True,11.0,161226,,161226,161226.SZ:5360600:4127662.00,5096411.59,True,11,161226,,161226,161226.XSHE:6598200:5080614.00,both,True,True,True,-0.18777425117660085
2023-05-11,4111178.48,True,11.0,513520,,161226,161226.SZ:1431300:1086356.70|513520.SH:2648700:3024815.40,5075823.4,True,11,513520,,513520,513520.XSHG:4434400:5064084.80,both,True,True,False,-0.19004698232802986
2023-05-12,4133873.53,True,11.0,513520,,513520,513520.SH:2648700:3096330.30,5195552.2,True,11,513520,,513520,513520.XSHG:4434400:5183813.60,both,True,True,True,-0.2043437596488782
2023-05-15,4131224.83,True,11.0,513520,,513520,513520.SH:2648700:3093681.60,5191117.8,True,11,513520,,513520,513520.XSHG:4434400:5179379.20,both,True,True,True,-0.2041743244585973
2023-05-16,4136522.23,True,11.0,513520,,513520,513520.SH:2648700:3098979.00,5199986.6,True,11,513520,,513520,513520.XSHG:4434400:5188248.00,both,True,True,True,-0.20451290586018045
2023-05-17,4250416.33,True,11.0,513520,,513520,513520.SH:2648700:3212873.10,5390665.8,True,11,513520,,513520,513520.XSHG:4434400:5378927.20,both,True,True,True,-0.21152293840957448
2023-05-18,4454366.23,True,11.0,513520,,513520,513520.SH:2648700:3416823.00,5732114.6,True,11,513520,,513520,513520.XSHG:4434400:5720376.00,both,True,True,True,-0.22291047181785217
2023-05-19,4735128.43,True,11.0,513520,,513520,513520.SH:2648700:3697585.20,6202161.0,True,11,513520,,513520,513520.XSHG:4434400:6190422.40,both,True,True,True,-0.23653571231059634
2023-05-22,4477774.24,True,11.0,513100,,513100,513100.SH:4540000:4467360.00,5776231.99,True,11,513100,,513100,513100.XSHG:5854100:5760434.40,both,True,True,True,-0.22479321333490965
2023-05-23,4514094.24,True,11.0,513100,,513100,513100.SH:4540000:4503680.00,5823064.79,True,11,513100,,513100,513100.XSHG:5854100:5807267.20,both,True,True,True,-0.22479065530026499
2023-05-24,4445994.24,True,11.0,513100,,513100,513100.SH:4540000:4435580.00,5735253.29,True,11,513100,,513100,513100.XSHG:5854100:5719455.70,both,True,True,True,-0.22479548588515774
2023-05-25,4518634.24,True,11.0,513100,,513100,513100.SH:4540000:4508220.00,5828918.89,True,11,513100,,513100,513100.XSHG:5854100:5813121.30,both,True,True,True,-0.22479033843615548
2023-05-26,4532254.24,True,11.0,513100,,513100,513100.SH:4540000:4521840.00,5846481.19,True,11,513100,,513100,513100.XSHG:5854100:5830683.60,both,True,True,True,-0.22478939165115142
2023-05-29,4695694.24,True,11.0,513100,,513100,513100.SH:4540000:4685280.00,6057228.79,True,11,513100,,513100,513100.XSHG:5854100:6041431.20,both,True,True,True,-0.22477845846730837
2023-05-30,4709314.24,True,11.0,513100,,513100,513100.SH:4540000:4698900.00,6074791.09,True,11,513100,,513100,513100.XSHG:5854100:6058993.50,both,True,True,True,-0.22477758161062944
2023-05-31,4691154.24,True,11.0,513100,,513100,513100.SH:4540000:4680740.00,6051374.69,True,11,513100,,513100,513100.XSHG:5854100:6035577.10,both,True,True,True,-0.2247787518838963
2023-06-01,4686614.24,True,11.0,513100,,513100,513100.SH:4540000:4676200.00,6045520.59,True,11,513100,,513100,513100.XSHG:5854100:6029723.00,both,True,True,True,-0.22477904586873632
2023-06-02,4745634.24,True,11.0,513100,,513100,513100.SH:4540000:4735220.00,6121623.89,True,11,513100,,513100,513100.XSHG:5854100:6105826.30,both,True,True,True,-0.22477526792323066
2023-06-05,4768334.24,False,82.0,513100,,513100,513100.SH:4540000:4757920.00,6150894.39,False,84,513100,,513100,513100.XSHG:5854100:6135096.80,both,True,True,True,-0.2247738397602368
2023-06-06,4772874.24,False,82.0,513100,,513100,513100.SH:4540000:4762460.00,6156748.49,False,84,513100,,513100,513100.XSHG:5854100:6140950.90,both,True,True,True,-0.22477355575718827
2023-06-07,4786494.24,True,11.0,513100,,513100,513100.SH:4540000:4776080.00,6174310.79,True,11,513100,,513100,513100.XSHG:5854100:6158513.20,both,True,True,True,-0.22477270697933227
2023-06-08,4689097.3,True,11.0,513500,,513500,513500.SH:3265100:4678888.30,6055178.37,True,11,513500,,513500,513500.XSHG:4216300:6041957.90,both,True,True,True,-0.22560542176068055
2023-06-09,4715272.78,True,11.0,513100,,513100,513100.SH:4494800:4706055.60,6096124.75,True,11,513100,,513100,513100.XSHG:5809000:6082023.00,both,True,True,True,-0.2265130761964803
2023-06-12,4769210.38,True,11.0,513100,,513100,513100.SH:4494800:4759993.20,6165832.75,True,11,513100,,513100,513100.XSHG:5809000:6151731.00,both,True,True,True,-0.22650993412041542
2023-06-13,4894451.33,False,82.0,515880,,515880,515880.SH:4090400:4883937.60,6330459.94,False,84,515880,,515880,515880.XSHG:5288700:6314707.80,both,True,True,True,-0.22684111796148576
2023-06-14,4996711.33,False,82.0,515880,,515880,515880.SH:4090400:4986197.60,6462677.44,False,84,515880,,515880,515880.XSHG:5288700:6446925.30,both,True,True,True,-0.2268357230590794
2023-06-15,5008823.25,False,82.0,516510,,516510,516510.SH:4013000:4996185.00,6487409.12,False,84,516510,,516510,516510.XSHG:5199500:6473377.50,both,True,True,True,-0.2279162363048255
2023-06-16,5233551.25,False,82.0,516510,,516510,516510.SH:4013000:5220913.00,6778581.12,False,84,516510,,516510,516510.XSHG:5199500:6764549.50,both,True,True,True,-0.2279282113245552
2023-06-19,5404417.49,False,82.0,515050,,515050,515050.SH:4883200:5391052.80,6994150.68,False,84,515050,,515050,515050.XSHG:6320700:6978052.80,both,True,True,True,-0.22729467275360438
2023-06-20,5408317.06,False,82.0,516190,,516190,516190.SH:549800:718588.60,6979688.9,False,84,516190,,516190,516190.XSHG:2199400:2874615.80,both,True,True,True,-0.22513493975354704
2023-06-21,5283205.26,False,82.0,159852,,159852,159852.SZ:4853800:5276080.60,6735064.62,False,84,159852,,159852,159852.XSHE:6182700:6720594.90,both,True,True,True,-0.21556725019217415
2023-06-26,5093329.55,False,82.0,516520,,516520,516520.SH:5326700:5081671.80,6498699.32,False,84,516520,,516520,516520.XSHG:6797700:6485005.80,both,True,True,True,-0.21625400727110433
2023-06-27,5111602.95,True,11.0,159985,,159985,159985.SZ:956800:1817920.00|516520.SH:3441600:3293611.20,6516430.35,True,11,159985,,159985,159985.XSHE:3418900:6495910.00,both,True,True,True,-0.2155823548394098
2023-06-28,5015115.35,True,11.0,159985,,159985,159985.SZ:956800:1811222.40|516520.SH:866700:812097.90,6492498.05,True,11,159985,,159985,159985.XSHE:3418900:6471977.70,both,True,True,True,-0.22755227473653228
2023-06-29,5023208.09,True,11.0,159985,,159985,159985.SZ:956800:1806438.40,6475403.55,True,11,159985,,159985,159985.XSHE:3418900:6454883.20,both,True,True,True,-0.22426331406017164
2023-06-30,5035646.49,True,11.0,159985,,159985,159985.SZ:956800:1818876.80,6519849.25,True,11,159985,,159985,159985.XSHE:3418900:6499328.90,both,True,True,True,-0.22764372351093853
2023-07-03,5180123.29,True,11.0,159985,,159985,159985.SZ:956800:1963353.60,7036103.15,True,11,159985,,159985,159985.XSHE:3418900:7015582.80,both,True,True,True,-0.26377951266959476
2023-07-04,5131253.24,False,82.0,515880,,515880,515880.SH:3913800:5111422.80,6866961.16,False,84,515880,,515880,515880.XSHG:5235400:6837432.40,both,True,True,True,-0.2527621577518868
2023-07-05,5072417.11,False,82.0,159985,,159985,159985.SZ:2505600:5058806.40,6794197.17,False,84,159985,,159985,159985.XSHE:3355900:6775562.10,both,True,True,True,-0.2534192071437926
2023-07-06,5067405.91,False,82.0,159985,,159985,159985.SZ:2505600:5053795.20,6787485.37,False,84,159985,,159985,159985.XSHE:3355900:6768850.30,both,True,True,True,-0.253419251200537
2023-07-07,5039844.31,True,11.0,159985,,159985,159985.SZ:2505600:5026233.60,6750570.47,True,11,159985,,159985,159985.XSHE:3355900:6731935.40,both,True,True,True,-0.2534194950786137
2023-07-10,5044855.51,True,11.0,159985,,159985,159985.SZ:2505600:5031244.80,6757282.27,True,11,159985,,159985,159985.XSHE:3355900:6738647.20,both,True,True,True,-0.25341945053895165
2023-07-11,5067405.91,True,11.0,159985,,159985,159985.SZ:2505600:5053795.20,6787485.37,True,11,159985,,159985,159985.XSHE:3355900:6768850.30,both,True,True,True,-0.253419251200537
2023-07-12,5150090.71,False,82.0,159985,,159985,159985.SZ:2505600:5136480.00,6898230.07,False,84,159985,,159985,159985.XSHE:3355900:6879595.00,both,True,True,True,-0.2534185352272543
2023-07-13,5112506.71,True,11.0,159985,,159985,159985.SZ:2505600:5098896.00,6847891.57,True,11,159985,,159985,159985.XSHE:3355900:6829256.50,both,True,True,True,-0.25341885779888307
2023-07-14,5115012.31,False,82.0,159985,,159985,159985.SZ:2505600:5101401.60,6851247.47,False,84,159985,,159985,159985.XSHE:3355900:6832612.40,both,True,True,True,-0.2534188361466383
2023-07-17,5165124.31,False,82.0,159985,,159985,159985.SZ:2505600:5151513.60,6918365.47,False,84,159985,,159985,159985.XSHE:3355900:6899730.40,both,True,True,True,-0.25341840751295264
2023-07-18,5172641.11,True,11.0,159985,,159985,159985.SZ:2505600:5159030.40,6928433.17,True,11,159985,,159985,159985.XSHE:3355900:6909798.10,both,True,True,True,-0.25341834393417406
2023-07-19,5290404.31,True,11.0,159985,,159985,159985.SZ:2505600:5276793.60,7086160.47,True,11,159985,,159985,159985.XSHE:3355900:7067525.40,both,True,True,True,-0.25341737145278054
2023-07-20,5327988.31,True,11.0,159985,,159985,159985.SZ:2505600:5314377.60,7136498.97,True,11,159985,,159985,159985.XSHE:3355900:7117863.90,both,True,True,True,-0.2534170701351618
2023-07-21,5282887.51,True,11.0,159985,,159985,159985.SZ:2505600:5269276.80,7076092.77,True,11,159985,,159985,159985.XSHE:3355900:7057457.70,both,True,True,True,-0.2534174322307535
2023-07-24,5292909.91,True,11.0,159985,,159985,159985.SZ:2505600:5279299.20,7089516.37,True,11,159985,,159985,159985.XSHE:3355900:7070881.30,both,True,True,True,-0.2534173512318161
2023-07-25,5390628.31,True,11.0,159985,,159985,159985.SZ:2505600:5377017.60,7220396.47,True,11,159985,,159985,159985.XSHE:3355900:7201761.40,both,True,True,True,-0.253416577275569
2023-07-26,5428212.31,False,82.0,159985,,159985,159985.SZ:2505600:5414601.60,7270734.97,False,84,159985,,159985,159985.XSHE:3355900:7252099.90,both,True,True,True,-0.2534162870194676
2023-07-27,5490852.31,False,82.0,159985,,159985,159985.SZ:2505600:5477241.60,7354632.47,False,84,159985,,159985,159985.XSHE:3355900:7335997.40,both,True,True,True,-0.2534158120888399
2023-07-28,5428212.31,False,82.0,159985,,159985,159985.SZ:2505600:5414601.60,7270734.97,False,85,159985,,159985,159985.XSHE:3355900:7252099.90,both,True,True,True,-0.2534162870194676
2023-07-31,5403156.31,False,82.0,159985,,159985,159985.SZ:2505600:5389545.60,7237175.97,False,85,159985,,159985,159985.XSHE:3355900:7218540.90,both,True,True,True,-0.25341648007489315
2023-08-01,5438682.67,False,83.0,501018,,501018,501018.SH:1338900:1669608.30,7284764.89,False,85,501018,,501018,501018.XSHG:5355771:6678646.44,both,True,True,True,-0.2534168566694813
2023-08-02,5408652.33,False,83.0,512880,,501018,501018.SH:128100:161149.80|512880.SH:5154700:5247484.60,7284306.43,False,85,512880,,501018,501018.XSHG:512571:644814.32|512880.XSHG:6522500:6639905.00,both,True,True,True,-0.25749247619172433
2023-08-03,5506512.6,False,83.0,512200,,512200,512200.SH:7647100:5490617.80,7408990.73,False,85,512200,,512200,512200.XSHG:10278100:7379675.80,both,True,True,True,-0.25677966126973417
2023-08-04,5342239.04,False,83.0,513090,,513090,513090.SH:4308900:5330109.30,7188773.11,False,85,513090,,513090,513090.XSHG:5799000:7173363.00,both,True,True,True,-0.2568635901766554
2023-08-07,5281914.44,False,83.0,513090,,513090,513090.SH:4308900:5269784.70,7107587.11,False,85,513090,,513090,513090.XSHG:5799000:7092177.00,both,True,True,True,-0.25686251068683696
2023-08-08,5299150.04,False,83.0,513090,,513090,513090.SH:4308900:5287020.30,7130783.11,False,85,513090,,513090,513090.XSHG:5799000:7115373.00,both,True,True,True,-0.2568628216207238
2023-08-09,5268199.23,False,83.0,513090,,,,7083684.21,False,86,513090,,,,both,True,True,True,-0.2562910663686968
2023-08-10,5265448.23,True,11.0,501018,,501018,501018.SH:1254500:1610778.00,7078021.19,True,12,501018,,501018,501018.XSHG:5018181:6443344.40,both,True,True,True,-0.2560847038097098
2023-08-11,5254157.73,True,12.0,501018,,501018,501018.SH:1254500:1599487.50,7032857.56,True,12,501018,,501018,501018.XSHG:5018181:6398180.77,both,True,True,True,-0.2529128188400277
2023-08-14,5256666.73,True,12.0,501018,,501018,501018.SH:1254500:1601996.50,7042893.92,True,12,501018,,501018,501018.XSHG:5018181:6408217.14,both,True,True,True,-0.25362119752046464
2023-08-15,5257921.23,True,12.0,501018,,501018,501018.SH:1254500:1603251.00,7047912.1,True,12,501018,,501018,501018.XSHG:5018181:6413235.32,both,True,True,True,-0.2539746303022138
2023-08-16,5243403.08,True,12.0,159985,,159985,159985.SZ:2175800:4860737.20|501018.SH:306100:382625.00,6943499.48,True,12,159985,,501018,501018.XSHG:1224325:1530406.25|159985.XSHE:2423100:5413205.40,both,True,True,False,-0.24484719915324316
2023-08-17,5316777.63,True,12.0,159985,,159985,159985.SZ:2175800:4939066.00,7010990.8,True,12,159985,,159985,159985.XSHE:2423100:5500437.00,both,True,True,True,-0.24165103311788683
2023-08-18,5373348.43,True,12.0,159985,,159985,159985.SZ:2175800:4995636.80,7073991.4,True,12,159985,,159985,159985.XSHE:2423100:5563437.60,both,True,True,True,-0.240407836797766
2023-08-21,5475611.03,True,12.0,159985,,159985,159985.SZ:2175800:5097899.40,7187877.1,True,12,159985,,159985,159985.XSHE:2423100:5677323.30,both,True,True,True,-0.23821582453044443
2023-08-22,5321129.23,True,12.0,159985,,159985,159985.SZ:2175800:4943417.60,7015837.0,True,12,159985,,159985,159985.XSHE:2423100:5505283.20,both,True,True,True,-0.24155460994889133
2023-08-23,5378322.23,True,12.0,511880,,511880,511880.SH:52900:5355119.90,7079719.22,True,12,511880,,511880,511880.XSHG:69700:7055800.70,both,True,True,True,-0.24031983997241058
2023-08-24,5378639.63,True,12.0,511880,,511880,511880.SH:52900:5355437.30,7080137.42,True,12,511880,,511880,511880.XSHG:69700:7056218.90,both,True,True,True,-0.24031988209629973
2023-08-25,5381294.44,True,12.0,159985,,159985,159985.SZ:2300600:5369600.40,7083990.19,True,12,159985,,159985,159985.XSHE:3028500:7068519.00,both,True,True,True,-0.24035828739621667
2023-08-28,5434208.24,True,12.0,159985,,159985,159985.SZ:2300600:5422514.20,7153645.69,True,12,159985,,159985,159985.XSHE:3028500:7138174.50,both,True,True,True,-0.24035820678169484
2023-08-29,5468717.24,True,12.0,159985,,159985,159985.SZ:2300600:5457023.20,7199073.19,True,12,159985,,159985,159985.XSHE:3028500:7183602.00,both,True,True,True,-0.2403581550474555
2023-08-30,5457214.24,False,84.0,159985,,159985,159985.SZ:2300600:5445520.20,7183930.69,False,86,159985,,159985,159985.XSHE:3028500:7168459.50,both,True,True,True,-0.24035817221950395
2023-08-31,5468717.24,False,84.0,159985,,159985,159985.SZ:2300600:5457023.20,7199073.19,False,86,159985,,159985,159985.XSHE:3028500:7183602.00,both,True,True,True,-0.2403581550474555
2023-09-01,5411202.24,False,83.0,159985,,159985,159985.SZ:2300600:5399508.20,7123360.69,False,85,159985,,159985,159985.XSHE:3028500:7107889.50,both,True,True,True,-0.2403582416377683
2023-09-04,5312276.44,False,84.0,159985,,159985,159985.SZ:2300600:5300582.40,6993135.19,False,86,159985,,159985,159985.XSHE:3028500:6977664.00,both,True,True,True,-0.24035839495904265
2023-09-05,5369791.44,False,83.0,159985,,159985,159985.SZ:2300600:5358097.40,7068847.69,False,86,159985,,159985,159985.XSHE:3028500:7053376.50,both,True,True,True,-0.2403583051313417
2023-09-06,5452613.04,False,84.0,159985,,159985,159985.SZ:2300600:5440919.00,7177873.69,False,86,159985,,159985,159985.XSHE:3028500:7162402.50,both,True,True,True,-0.24035817910861013
2023-09-07,5459514.84,False,84.0,159985,,159985,159985.SZ:2300600:5447820.80,7186959.19,False,86,159985,,159985,159985.XSHE:3028500:7171488.00,both,True,True,True,-0.2403581687793055
2023-09-08,5368235.2,True,12.0,501018,,501018,501018.SH:3990300:5354982.60,7068563.1,True,12,501018,,501018,501018.XSHG:5253500:7050197.00,both,True,True,True,-0.24054788447739817
2023-09-11,5363341.98,True,12.0,159985,,159985,159985.SZ:657500:1543152.50|501018.SH:2846600:3820137.20,7051095.36,True,12,159985,,501018,501018.XSHG:678326:910313.49|159985.XSHE:2616400:6140690.80,both,True,True,False,-0.23936045306867038
2023-09-12,5352592.09,True,12.0,501018,,501018,501018.SH:2846600:3820137.20,7008623.07,True,12,501018,,501018,501018.XSHG:678326:910313.49,both,True,True,True,-0.23628478282539456
2023-09-13,5435143.49,True,12.0,501018,,501018,501018.SH:2846600:3902688.60,7028294.53,True,12,501018,,501018,501018.XSHG:678326:929984.95,both,True,True,True,-0.2266767610833179
2023-09-14,5443683.29,True,12.0,501018,,501018,501018.SH:2846600:3911228.40,7030329.5,True,12,501018,,501018,501018.XSHG:678326:932019.92,both,True,True,True,-0.22568589566107822
2023-09-15,5517694.89,True,12.0,501018,,501018,501018.SH:2846600:3985240.00,7047965.98,True,12,501018,,501018,501018.XSHG:678326:949656.40,both,True,True,True,-0.2171223718080434
2023-09-18,5514848.29,True,12.0,501018,,501018,501018.SH:2846600:3982393.40,7047287.65,True,12,501018,,501018,501018.XSHG:678326:948978.07,both,True,True,True,-0.21745094511645202
2023-09-19,5512001.69,True,12.0,501018,,501018,501018.SH:2846600:3979546.80,7046609.33,True,12,501018,,501018,501018.XSHG:678326:948299.75,both,True,True,True,-0.21777958279404142
2023-09-20,5422577.15,True,12.0,518880,,501018,501018.SH:300:408.60|518880.SH:1177600:5409894.40,7027773.32,True,12,518880,,518880,518880.XSHG:1526300:7011822.20,both,True,True,False,-0.22840750503887908
2023-09-21,5406082.43,True,12.0,518880,,518880,518880.SH:1177600:5393408.00,7006405.12,True,12,518880,,518880,518880.XSHG:1526300:6990454.00,both,True,True,True,-0.2284085294228605
